Death No.,Name,Allegiance,Killer,Killers House,Method,Location,Season,Episode,Death Year,Death Book,Death Chapter,Estimated Book Death Season,Estimated Book Death Episode,Nobility,Gender,Killer Gender,Killer Nobility,In Book,Is Animal,KillerIsAnimal,GoT,CoK,SoS,FfC,DwD
396,Giant wildling,Free Folk,Night's Watch brother,Night's Watch,Arrow,Beyond the Wall,4,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
361,Night's Watch brother,Night's Watch,Wildling giant,Free Folk,Arrow,The Wall,4,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
1375,Rhaegal,Animal,Euron Greyjoy,House Greyjoy,Arrow,Dragonstone,8,4,-1,-1,-1,-1,-1,0,-1,1,1,0,1,0,0,0,0,0,0
1376,Unsullied Soldier,House Targaryen,Greyjoy Soldier,House Greyjoy,Arrow,Dragonstone,8,4,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1377,Unsullied Soldier,House Targaryen,Greyjoy Soldier,House Greyjoy,Arrow,Dragonstone,8,4,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1378,Unsullied Soldier,House Targaryen,Greyjoy Soldier,House Greyjoy,Arrow,Dragonstone,8,4,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1312,Lannister soldier,House Lannister,Gendry,House Stark,Hammer,King's Landing,7,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
1313,Lannister soldier,House Lannister,Gendry,House Stark,Hammer,King's Landing,7,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
52,Stark soldier,House Stark,Hill tribesman,None,Hammer,Unknown,1,9,-1,-1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0
414,Styr,Free Folk,Jon Snow,House Stark,Hammer,Castle Black,4,9,300,3,26,3,5,1,1,1,1,1,0,0,0,0,0,0,0
94,Alton Lannister,House Lannister,Jaime Lannister,House Lannister,Hands,Robb Stark's camp,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
617,Balon Greyjoy,House Greyjoy,Euron Greyjoy,House Greyjoy,Hands,Iron Islands,6,2,299,3,45,3,7,1,1,1,1,1,0,0,0,0,0,0,0
154,Baratheon of King's Landing soldier,House Baratheon of King's Landing,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Hands,King's Landing,2,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
325,Biter,None,"Sandor ""the Hound"" Clegane",House Clegane,Hands,Riverlands,4,7,300,4,37,6,7,0,1,1,1,1,0,0,0,0,0,0,0
751,Bolton soldier,House Bolton,Wun Wun,Free Folk,Hands,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
761,Bolton soldier,House Bolton,Wun Wun,Free Folk,Hands,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
793,Bolton soldier,House Bolton,Wildling,Free Folk,Hands,Winterfell,6,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
628,Dothraki man,Dothraki,Daario Naharis,House Targaryen,Hands,Vaes Dothrak,6,4,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
659,Faith Militant Brother,Faith Militant,"Gregor ""the Mountain"" Clegane",House Clegane,Hands,King's Landing,6,8,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
453,Great Master,Great Masters,Meereen slave,None,Hands,Meereen,5,2,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
85,High Septon,Faith of the Seven,Peasant,None,Hands,King's Landing,2,6,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
653,Hodor,House Stark,Wight,White Walkers,Hands,Beyond the Wall,6,5,-1,-1,-1,-1,-1,0,1,-1,-1,1,0,0,0,0,0,0,0
308,Locke,House Bolton,Hodor,House Stark,Hands,Beyond the Wall,4,5,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1367,Lyanna Mormont,House Mormont,Giant Wight,White Walkers,Hands,Winterfell,8,3,-1,-1,-1,-1,-1,1,0,-1,-1,1,0,0,0,0,0,0,0
49,Mago,Dothraki,Khal Drogo,Dothraki,Hands,Lhazar,1,8,-1,-1,-1,-1,-1,0,1,1,0,1,0,0,0,0,0,0,0
612,Night's Watch brother,Night's Watch,Wun Wun,Free Folk,Hands,Castle Black,6,2,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
339,Oberyn Martell,House Martell,"Gregor ""the Mountain"" Clegane",House Lannister,Hands,King's Landing,4,8,300,3,70,4,3,1,1,1,1,1,0,0,0,0,0,0,0
613,Peasant,Smallfolk,"Gregor ""the Mountain"" Clegane",House Lannister,Hands,King's Landing,6,2,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
54,Pigeon,Animal,Arya Stark,House Stark,Hands,King's Landing,1,9,-1,-1,-1,1,-1,0,-1,0,1,0,1,0,0,0,0,0,0
2219,Qyburn,House Lannister,"Gregor ""the Mountain"" Clegane",House Lannister,Hands,King's Landing,8,5,-1,-1,-1,-1,-1,0,1,1,1,1,0,0,0,0,0,0,0
481,Sons of the Harpy agent,Sons of the Harpy,Grey Worm,House Targaryen,Hands,Meereen,5,4,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
95,Torrhen Karstark,House Stark,Jaime Lannister,House Lannister,Hands,Robb Stark's camp,2,7,298,1,63,1,9,1,1,1,1,1,0,0,0,0,0,0,0
442,Shae,House Lannister,Tyrion Lannister,House Lannister,Hands,King's Landing,4,10,300,3,77,4,4,0,0,1,1,1,0,0,0,0,0,0,0
269,Stark soldier,House Stark,Frey soldier,House Frey,Hanging,The Twins,3,10,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1321,Viserion,Animal,Night King,White Walkers,Javelin,Beyond the Wall,7,6,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,0,0,0,0,0,0
2,Gared,Night's Watch,White Walker,None,Sword,Beyond the Wall,1,1,297,1,1,1,1,0,1,-1,-1,1,0,0,0,0,0,0,0
1,Waymar Royce,Night's Watch,White Walker,None,Sword,Beyond the Wall,1,1,297,1,0,1,1,1,1,-1,-1,1,0,0,0,0,0,0,0
190,Hoster Tully,House Tully,None,None,Illness,Riverrun,3,2,299,3,35,3,3,1,1,-1,-1,1,0,0,0,0,0,0,0
609,Areo Hotah,House Martell,Tyene Sand,House Martell,Knife,Dorne,6,1,-1,-1,-1,-1,-1,0,1,-1,0,1,0,0,0,0,0,0,0
156,Baratheon of Dragonstone soldier,House Baratheon of Dragonstone,Bronn,House Lannister,Knife,King's Landing,2,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
62,Barra (Baratheon illegitimate son),Smallfolk,Janos Slynt,Night's Watch,Knife,King's Landing,2,1,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
690,Belicho Paenymion,The Masters,Grey Worm,House Targaryen,Knife,Meereen,6,9,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0
1369,Beric Dondarrion,Brotherhood Without Banners,Wight,White Walkers,Knife,Winterfell,8,3,300,4,27,6,6,1,1,-1,-1,1,0,0,0,0,0,0,0
315,Bolton soldier,House Bolton,Greyjoy soldier,House Greyjoy,Knife,Dreadfort,4,6,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
606,Bolton soldier,House Bolton,Brienne of Tarth,House Tarth,Knife,Winterfell,6,1,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
267,Catelyn Stark,House Stark,Walder Rivers,House Frey,Knife,The Twins,3,9,299,3,51,3,9,1,0,1,0,1,0,0,0,0,0,0,0
196,Craster,Night's Watch,Karl Tanner,Night's Watch,Knife,Beyond the Wall,3,4,299,3,33,3,3,0,1,1,0,1,0,0,0,0,0,0,0
2224,Daenerys Targaryen,House Targaryen,Jon Snow,House Stark,Knife,King's Landing,8,6,-1,-1,-1,-1,-1,1,0,1,1,1,0,0,0,0,0,0,0
608,Doran Martell,House Martell,Ellaria Sand,House Martell,Knife,Dorne,6,1,-1,-1,-1,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0
460,Dorne Soldier,House Martell,Bronn,House Lannister,Knife,Dorne,5,4,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
629,Dothraki man,Dothraki,Daario Naharis,House Targaryen,Knife,Vaes Dothrak,6,4,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
92,Drennan,House Greyjoy,Osha,House Stark,Knife,Winterfell,2,6,299,2,50,2,6,0,1,0,0,1,0,0,0,0,0,0,0
271,Frey soldier,House Frey,Arya Stark,House Stark,Knife,Riverlands,3,10,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
1368,Giant Wight,White Walkers,Lyanna Mormont,House Mormont,Knife,Winterfell,8,3,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
541,Gladiator,None,Jorah Mormont,House Targaryen,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
796,Grand Maester Pycelle,Order of Maesters,Little Bird,House Lannister,Knife,King's Landing,6,10,300,5,65,6,10,0,1,-1,0,1,0,0,0,0,0,0,0
546,Great Master,Great Masters,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
547,Great Master,Great Masters,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
548,Great Master,Great Masters,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
317,Greyjoy soldier,House Greyjoy,Ramsay Bolton,House Bolton,Knife,Dreadfort,4,6,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
1067,Greyjoy Soldier,House Greyjoy,Tyene Sand,Sand Snakes,Knife,The Narrow Sea,7,2,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
1073,Greyjoy Soldier,House Greyjoy,Tyene Sand,Sand Snakes,Knife,The Narrow Sea,7,2,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
1074,Greyjoy Soldier,House Greyjoy,Tyene Sand,Sand Snakes,Knife,The Narrow Sea,7,2,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
1081,Greyjoy Soldier,House Greyjoy,Greyjoy Soldier,House Greyjoy,Knife,The Narrow Sea,7,2,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
555,Hizdahr zo Loraq,Wise Masters,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,1,1,-1,0,1,0,0,0,0,0,0,0
50,Horse,Animal,Mirri Maz Duur,None,Knife,Red Waste,1,9,-1,-1,-1,-1,-1,0,-1,0,0,0,1,0,0,0,0,0,0
295,Horse,Animal,Daario Naharis,House Targaryen,Knife,Meereen,4,3,-1,-1,-1,-1,-1,0,-1,1,0,0,1,0,0,0,0,0,0
197,Jeor Mormont,Night's Watch,Rast,Night's Watch,Knife,Beyond the Wall,3,4,299,3,33,3,3,1,1,1,0,1,0,0,0,0,0,0,0
441,Jojen Reed,House Stark,Meera Reed,House Stark,Knife,Beyond the Wall,4,10,-1,-1,-1,-1,-1,1,1,0,1,1,0,0,0,0,0,0,0
602,Jon Snow,Night's Watch,Olly,Night's Watch,Knife,Castle Black,5,10,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0
28,Jory Cassel,House Stark,Jaime Lannister,House Lannister,Knife,King's Landing,1,5,298,1,35,1,5,1,1,1,1,1,0,0,0,0,0,0,0
266,Joyeuse Frey,House Frey,Catelyn Stark,House Stark,Knife,The Twins,3,9,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0
10,Lady,Animal,Ned Stark,House Stark,Knife,Kingsroad,1,2,-1,-1,-1,-1,-1,0,-1,1,1,0,1,0,0,0,0,0,0
1091,Lannister soldier,House Lannister,Unsullied Soldier,House Targaryen,Knife,Casterly Rock,7,3,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1095,Lannister soldier,House Lannister,Unsullied Soldier,House Targaryen,Knife,Casterly Rock,7,3,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
276,Lowell (King's Soldier),House Baratheon of King's Landing,"Sandor ""the Hound"" Clegane",House Clegane,Knife,Riverlands,4,1,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
184,Maester Luwin,House Stark,Osha,House Stark,Knife,Winterfell,2,10,299,2,69,2,10,1,0,0,0,1,0,0,0,0,0,0,0
189,Manticore,Animal,Barristan Selmy,House Targaryen,Knife,Astapor,3,1,-1,-1,-1,-1,-1,0,-1,1,1,0,1,0,0,0,0,0,0
208,Martyn Lannister,House Lannister,Rickard Karstark,House Stark,Knife,Riverrun,3,5,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
99,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
100,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
101,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
102,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
103,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
104,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
105,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
106,Member of the Thirteen,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
599,Meryn Trant,House Lannister,Arya Stark,House Stark,Knife,Braavos,5,10,-1,-1,-1,-1,-1,1,1,0,1,1,0,0,0,0,0,0,0
1373,Night King,White Walkers,Arya Stark,House Stark,Knife,Winterfell,8,3,-1,-1,-1,-1,-1,1,-1,0,1,0,0,0,0,0,0,0,0
310,Night's Watch brother,Night's Watch,Karl Tanner,Night's Watch,Knife,Beyond the Wall,4,5,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
365,Night's Watch brother,Night's Watch,Wildling,Free Folk,Knife,Castle Black,4,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
1359,Night's Watch brother,Night's Watch,Wight,White Walkers,Knife,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
630,Osha,House Stark,Ramsay Bolton,House Bolton,Knife,Winterfell,6,4,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,0,0,0,0,0
88,Peasant,Smallfolk,"Sandor ""the Hound"" Clegane",House Lannister,Knife,King's Landing,2,6,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
89,Peasant,Smallfolk,"Sandor ""the Hound"" Clegane",House Lannister,Knife,King's Landing,2,6,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
90,Peasant,Smallfolk,"Sandor ""the Hound"" Clegane",House Lannister,Knife,King's Landing,2,6,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
324,Peasant,Smallfolk,"Sandor ""the Hound"" Clegane",House Clegane,Knife,Riverlands,4,7,-1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0
328,Peasant,Smallfolk,Thenn raider,Free Folk,Knife,Mole's Town,4,8,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
337,Peasant,Smallfolk,Ygritte,Free Folk,Knife,Mole's Town,4,8,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0
1324,Petyr Baelish,House Baelish,Arya Stark,House Stark,Knife,Winterfell,7,7,-1,-1,-1,-1,-1,0,1,0,1,1,0,0,0,0,0,0,0
458,Rat,Animal,Qyburn,House Lannister,Knife,King's Landing,5,3,-1,-1,-1,-1,-1,0,-1,1,0,0,1,0,0,0,0,0,0
691,Razdal mo Eraz,The Masters,Grey Worm,House Targaryen,Knife,Meereen,6,9,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0
265,Robb Stark,House Stark,Roose Bolton,House Bolton,Knife,The Twins,3,9,299,3,51,3,9,1,1,1,1,1,0,0,0,0,0,0,0
63,Robert Baratheon's illegitimate son,Smallfolk,City watch guard,House Lannister,Knife,King's Landing,2,1,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
614,Roose Bolton,House Bolton,Ramsay Bolton,House Bolton,Knife,Winterfell,6,2,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0
465,Second Sun Mercenary,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
466,Second Sun Mercenary,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
467,Second Sun Mercenary,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
772,Smalljon Umber,House Umber,Tormund,Free Folk,Knife,Winterfell,6,9,299,3,51,3,9,1,1,1,0,1,0,0,0,0,0,0,0
459,Snake,Animal,Bronn,House Lannister,Knife,Dorne,5,4,-1,-1,-1,-1,-1,0,-1,1,1,0,1,0,0,0,0,0,0
451,Sons of the Harpy agent,Sons of the Harpy,Meereen slave,None,Knife,Meereen,5,2,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
557,Sons of the Harpy agent,Sons of the Harpy,Jorah Mormont,House Targaryen,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
558,Sons of the Harpy agent,Sons of the Harpy,Tyrion Lannister,House Lannister,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
242,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
245,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
247,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
248,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
249,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
250,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
251,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
252,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
253,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
254,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
255,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
256,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
257,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
258,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
259,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
260,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
263,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
264,Stark soldier,House Stark,Frey soldier,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
240,Talisa Stark,House Stark,Lothar Frey,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0
98,The Copper King,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
97,The Silk King,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
96,The Spice King,The Thirteen,Pyat Pree,Warlocks of Qarth,Knife,Qarth,2,7,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
21,Tribesman,None,Bronn,House Lannister,Knife,Eastern Road,1,5,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0
239,Unborn Stark child,House Stark,Lothar Frey,House Frey,Knife,The Twins,3,9,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0
1316,Undead Polar Bear,Animal,Jorah Mormont,House Targaryen,Knife,Beyond the Wall,7,6,-1,-1,-1,-1,-1,0,-1,1,1,0,1,0,0,0,0,0,0
468,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
471,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
472,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
477,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
478,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
482,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
483,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
484,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
485,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
486,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,4,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
552,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
553,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
560,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
563,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
570,Unsullied Soldier,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,9,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
1342,Unsullied Soldier,House Targaryen,Wight,White Walkers,Knife,Winterfell,8,3,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0
998,Walder Frey,House Frey,Arya Stark,House Stark,Knife,The Twins,6,10,-1,-1,-1,-1,-1,1,1,0,1,1,0,0,0,0,0,0,0
444,White Rat,House Targaryen,Sons of the Harpy agent,Sons of the Harpy,Knife,Meereen,5,1,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0
237,Yunkai soldier,Wise Masters,Daario Naharis,House Targaryen,Knife,Yunkai,3,9,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
1063,Greyjoy Soldier,House Greyjoy,Greyjoy Soldier,House Greyjoy,Mace,The Narrow Sea,7,2,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
59,Knight,None,"Sandor ""the Hound"" Clegane",House Lannister,Mace,King's Landing,2,1,-1,-1,-1,1,-1,0,1,1,1,0,0,0,0,0,0,0,0
17,Stark soldier,House Stark,Tribesman,None,Mace,Eastern Road,1,5,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0
56,Rhaego,Dothraki,Mirri Maz Duur,None,Magic,Red Waste,1,10,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0
512,Wildling Leader,Free Folk,Tormund,Free Folk,Hammer,Hardhome,5,8,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
